sample_id,rgb_timestamp_s,depth_timestamp_s,depth_age_s,rgb_path,depth_path,x,y,z,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,pan_comp_delta_rad,pan_comp_source,depth_min_m,depth_mean_m,depth_max_m
000016,24.424000,24.356000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000016.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000016.npy,-15.9024076461792,15.603583335876465,-1.5574188232421875,0.08190392209328724,-0.06291305443629401,2.45420503616333,-1.3354192972183228,-0.1557464748620987,-0.22889640927314758,-0.7646393179893494,-0.8825179934501648,-10.271876335144043,0.04519067501261002,attitude+gyro,0.12882985174655914,20.830799102783203,2869.92431640625
000017,24.688000,24.620000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000017.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000017.npy,-17.8851261138916,16.441164016723633,-1.5599746704101562,-0.2071670529806877,-0.11006852672497479,2.3875627517700195,-0.8899821043014526,-0.1112913116812706,-0.26609158515930176,-0.7052536010742188,-0.9023245573043823,-10.652213096618652,0.01514429140772422,attitude+gyro,0.12317594885826111,18.586999893188477,2918.737060546875
000018,25.776000,25.744000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000018.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000018.npy,-22.809879302978516,22.566822052001953,-1.6382942199707031,-0.3102378810922133,0.07973111080759229,2.0400571823120117,1.2093232870101929,0.3655177652835846,0.1407639980316162,-0.5217509269714355,-0.4830785393714905,-10.058797836303711,0.0017362748444079295,attitude+gyro,1.7975459098815918,14.126062393188477,2764.346923828125
000019,26.104000,26.040000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000019.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000019.npy,-23.453020095825195,25.105043411254883,-1.6276588439941406,0.016285719549560883,0.0590367357092309,2.0702054500579834,1.3262965679168701,-0.5362524390220642,0.197890505194664,-0.5385801792144775,-0.4674559235572815,-10.532265663146973,-0.004432747316360477,attitude+gyro,0.10000405460596085,13.829272270202637,2862.62744140625
000020,26.800000,26.764000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000020.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000020.npy,-25.518522262573242,29.07059669494629,-1.7693824768066406,0.5559138897205806,-0.17764490745647935,2.109030246734619,0.20370401442050934,0.004232895094901323,0.17601172626018524,-0.559352695941925,-0.5010003447532654,-10.210908889770508,-0.014796488088736163,attitude+gyro,0.10835984349250793,16.993165969848633,2706.088134765625
000021,27.328000,27.260000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000021.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000021.npy,-28.842479705810547,31.86583137512207,-1.723907470703125,0.1252296605463456,-0.26837006896457394,2.1110329627990723,-1.388808250427246,0.017783736810088158,-0.009176027961075306,-0.6574879288673401,-0.7898410558700562,-10.17093276977539,-0.00030110137164592764,attitude+gyro,0.11891201883554459,15.903203964233398,2839.71435546875
000022,28.384000,28.316000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000022.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000022.npy,-35.05316925048828,38.90985870361328,-1.6799697875976562,0.139124754208959,-0.16028442397539472,2.037525177001953,0.644247829914093,-0.15849612653255463,-0.028229480609297752,-0.7051969766616821,-0.6311623454093933,-9.796448707580566,0.0028575203861129937,attitude+gyro,0.1282229721546173,14.813841819763184,2891.924560546875
000023,28.744000,28.712000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000023.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000023.npy,-36.87823486328125,41.57807922363281,-1.6855964660644531,0.0746835914365045,-0.1399226681834565,2.031846523284912,-0.4531756639480591,0.214496910572052,-0.03526771068572998,-0.7210131287574768,-0.6511266231536865,-9.673694610595703,0.0009968960860839348,attitude+gyro,1.8261229991912842,16.583656311035156,2879.6376953125
000024,29.044000,29.008000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000024.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000024.npy,-38.457069396972656,43.80270767211914,-1.6817855834960938,0.11877647335306883,-0.12250956208532886,2.014463424682617,0.5237980484962463,-0.19590431451797485,-0.06646721065044403,-0.7598810195922852,-0.7234576940536499,-10.149800300598145,0.00039499835968017613,attitude+gyro,0.10000187158584595,15.471405982971191,2874.0205078125
000025,29.340000,29.308000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000025.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000025.npy,-40.01346969604492,45.9141960144043,-1.7009239196777344,0.16100407883216816,-0.14440892479312123,1.9952473640441895,-0.29754969477653503,0.07904565334320068,-0.041709788143634796,-0.7405816912651062,-0.7041748762130737,-9.66467571258545,0.002326352372765491,attitude+gyro,0.10000418871641159,15.277587890625,2833.63037109375
000026,29.668000,29.604000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000026.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000026.npy,-42.05411148071289,48.52104187011719,-1.7071723937988281,0.07045482373235618,-0.09886563122273509,1.9793586730957031,-0.3897218704223633,0.048705026507377625,-0.07220049202442169,-0.7470263242721558,-0.7508062124252319,-9.76583194732666,0.0014598425850271867,attitude+gyro,0.10000329464673996,14.63517951965332,2827.159423828125
000027,33.168000,33.136000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000027.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000027.npy,-44.26862335205078,74.2465591430664,-1.7596054077148438,-0.2817270916254672,-0.5990928003826552,-0.9136897325515747,-0.02395438589155674,-0.08652585744857788,-2.177060127258301,-0.4747730791568756,-0.07362696528434753,-11.037627220153809,0.06417678527832037,attitude+gyro,0.13673952221870422,13.651265144348145,2485.16650390625
000028,33.992000,33.928000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000028.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000028.npy,-40.74736785888672,72.60840606689453,-1.7521286010742188,-0.2824583901346893,-0.63237946865609,-1.535948395729065,-0.7549472451210022,0.3426450192928314,0.6213020086288452,-1.0601187944412231,-0.32926636934280396,-12.805583000183105,0.005345660483836274,attitude+gyro,0.10836493968963623,12.777369499206543,2294.267822265625
000029,34.588000,34.520000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000029.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000029.npy,-39.4345817565918,68.83750915527344,-1.8474388122558594,-0.20919209912790185,-0.36231579239707795,-1.2066024541854858,1.514296293258667,0.04199518635869026,0.28491148352622986,-1.321187973022461,0.38610363006591797,-10.20856761932373,-0.024814827164141393,attitude+gyro,0.10720609128475189,15.54067325592041,2780.03125
000030,35.016000,34.984000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000030.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000030.npy,-38.675010681152344,65.68997192382812,-1.9146232604980469,0.30442454067729857,-0.34424134798888106,-1.1852173805236816,0.7116315364837646,0.11905849725008011,-0.12108849734067917,-1.4229289293289185,0.6184408068656921,-10.256633758544922,-0.00010187779068947977,attitude+gyro,0.10000111162662506,16.2714786529541,2749.8740234375
000031,36.436000,36.400000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000031.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000031.npy,-32.640785217285156,54.41503143310547,-1.86639404296875,-0.2674651220505971,-0.20526941641119686,-1.324981689453125,1.1443507671356201,0.10026664286851883,-0.022897373884916306,-1.724676489830017,0.27248409390449524,-10.177011489868164,0.009228514303824913,attitude+gyro,0.10000162571668625,13.27149486541748,2810.0654296875
000032,37.292000,37.260000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000032.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000032.npy,-30.818132400512695,46.3553466796875,-1.745758056640625,0.2057234017870391,-0.26284926735340886,-1.3042103052139282,-0.28639891743659973,0.03246250003576279,0.05623285844922066,-1.7416129112243652,0.4885178208351135,-9.872994422912598,-0.00043486246466631866,attitude+gyro,0.1361066997051239,17.348609924316406,2835.724365234375
000033,38.116000,38.052000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000033.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000033.npy,-27.53898811340332,38.1408576965332,-1.7244148254394531,-0.2110868871229597,-0.21811823693898638,-1.3220410346984863,-0.9269059896469116,0.12285908311605453,-0.04977383092045784,-1.886206865310669,0.306521475315094,-10.588820457458496,0.006359120589548854,attitude+gyro,0.10092335194349289,17.58783721923828,2891.55810546875
000034,39.536000,39.472000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000034.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000034.npy,-27.55808448791504,23.474197387695312,-1.676971435546875,-0.10345534863705752,0.15603588229762025,-1.0871763229370117,1.3913006782531738,-0.21128690242767334,1.2570618391036987,-1.71186101436615,0.9562807679176331,-10.835290908813477,-0.014079092597959876,attitude+gyro,2.3554437160491943,13.918279647827148,2301.41650390625
000035,39.868000,39.832000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000035.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000035.npy,-28.19860076904297,20.444599151611328,-1.6697731018066406,0.3042816797399536,-0.23578978254274724,-0.7140432000160217,0.5544751882553101,-0.8791925311088562,0.9657604098320007,-0.9092589020729065,1.5959444046020508,-12.289682388305664,-0.08932620896191223,attitude+gyro,0.1367156058549881,26.88787841796875,2868.041259765625
000036,40.064000,40.000000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000036.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000036.npy,-28.264667510986328,18.907419204711914,-1.7121658325195312,0.37563164891149214,-0.41646763428578415,-0.6159697771072388,0.5196625590324402,-0.4269236624240875,0.5910422801971436,-0.7387430667877197,1.544185996055603,-12.154706001281738,-0.018674693337480792,attitude+gyro,0.11859360337257385,25.450700759887695,2723.25537109375
000037,40.396000,40.328000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000037.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000037.npy,-27.704017639160156,16.52845001220703,-1.7839698791503906,0.4626290600999741,-0.5090643815267547,-0.5296630859375,0.402031809091568,0.03424232453107834,0.21537460386753082,-0.7110175490379333,1.4202319383621216,-12.186328887939453,-0.008371602446896786,attitude+gyro,0.10000291466712952,17.624034881591797,2590.224365234375
000038,41.320000,41.284000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000038.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000038.npy,-22.318147659301758,12.205230712890625,-1.7219505310058594,-0.19495876280784705,-0.3799892599851763,-0.5181872248649597,-1.5102112293243408,0.27675849199295044,0.05777301266789436,-1.0873717069625854,0.7244912385940552,-10.966178894042969,-0.007066677780846451,attitude+gyro,0.10569490492343903,24.06300926208496,2760.181396484375
000039,42.276000,42.208000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000039.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000039.npy,-15.645794868469238,6.305174827575684,-1.7772674560546875,-0.15020288899997297,-0.04915577637013875,-0.47301265597343445,1.6829652786254883,-0.1924629658460617,0.18362510204315186,-1.1404072046279907,1.0757403373718262,-10.294103622436523,-0.018532120612039325,attitude+gyro,0.1191074326634407,23.635604858398438,2968.951904296875
000040,42.604000,42.540000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000040.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000040.npy,-13.546273231506348,3.702908992767334,-1.7467460632324219,0.25621376293975445,-0.11050327181981194,-0.40927189588546753,0.8843047022819519,-0.19674739241600037,0.2383042275905609,-1.082778811454773,1.125124454498291,-10.618936538696289,-0.012090348010809505,attitude+gyro,1.7290881872177124,30.797719955444336,2951.818603515625
000041,43.168000,43.132000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000041.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000041.npy,-9.854934692382812,0.9820089936256409,-1.7192649841308594,0.4353255536091732,-0.09322144184623456,-0.21113848686218262,0.3897465765476227,0.6093281507492065,0.280830979347229,-0.890021562576294,0.963676393032074,-11.86932373046875,-0.002669007349014581,attitude+gyro,1.4205385446548462,28.62074089050293,2935.516845703125
000042,43.628000,43.564000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000042.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000042.npy,-6.404454231262207,0.02982412837445736,-1.6985931396484375,0.3025363985121767,0.19310148255220724,-0.009368161670863628,-0.845532238483429,1.0382964611053467,0.008152741007506847,-0.619608998298645,0.8377979397773743,-11.429593086242676,-0.0009453373387456298,attitude+gyro,0.10953222215175629,28.105430603027344,2651.766357421875
000043,44.320000,44.288000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000043.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000043.npy,-2.9110772609710693,-0.0783454179763794,-1.773956298828125,0.007267190454447078,0.43965620841072783,0.00452516321092844,-0.0925692692399025,-0.3621199429035187,-0.015463272109627724,-0.27946850657463074,0.6577386260032654,-10.325370788574219,0.00046581974029546227,attitude+gyro,0.12317661195993423,33.020992279052734,2424.792724609375
000044,45.180000,45.148000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000044.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000044.npy,-1.283290147781372,-0.25164514780044556,-1.4325027465820312,0.0023599691248583064,0.16415665243682834,0.08996926248073578,0.015153110958635807,-0.14776386320590973,0.15186423063278198,0.004618511069566011,0.548362672328949,-8.721055030822754,-0.029668326520958285,attitude+gyro,0.10000237077474594,16.023387908935547,2345.55615234375
000045,45.444000,45.376000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000045.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000045.npy,-0.9122124314308167,-0.29224276542663574,-0.9894638061523438,0.0014670280219019514,0.1533773082008633,0.14753933250904083,-0.0646056979894638,0.15575891733169556,0.25902295112609863,0.11582908034324646,0.5917072296142578,-11.399640083312988,-0.0034017587661743193,attitude+gyro,0.10281427204608917,17.64766502380371,2394.2373046875
000046,45.708000,45.640000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000046.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000046.npy,-0.6504950523376465,-0.3029644787311554,-0.6861457824707031,-0.001504998247176628,0.16077695169555759,0.23551692068576813,-0.06177950277924538,-0.07503921538591385,0.3761121332645416,0.1876196563243866,0.5453090667724609,-11.154884338378906,-0.0036453117370609544,attitude+gyro,1.337477207183838,17.183032989501953,2247.8330078125
000047,46.168000,46.136000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000047.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000047.npy,-0.40248334407806396,-0.29332470893859863,-0.38995361328125,-0.002379662420702738,0.133238887360754,0.4447672665119171,-0.05884605646133423,-0.14112475514411926,0.450030654668808,0.2612084448337555,0.4835798740386963,-10.728729248046875,-0.005040343332290094,attitude+gyro,0.10000479966402054,17.54167366027832,311.18023681640625
000048,46.696000,46.664000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000048.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000048.npy,-0.23636509478092194,-0.25526055693626404,-0.225006103515625,-0.005537692648422049,0.06684145191558699,0.6913219690322876,-0.010268883779644966,-0.0194690078496933,0.36009681224823,0.43473851680755615,0.2707330286502838,-10.040465354919434,-0.02358046525376318,attitude+gyro,0.546166181564331,21.113340377807617,290.84991455078125
000049,47.224000,47.192000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000049.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000049.npy,-0.11087647825479507,-0.17558933794498444,-0.13622665405273438,0.0011525882087094633,0.06259729566902011,0.8528111577033997,-0.005336588714271784,0.0032173420768231153,0.27765655517578125,0.46940138936042786,0.1606971025466919,-9.9523344039917,-0.010524558216840067,attitude+gyro,0.10000163316726685,19.561983108520508,346.6131286621094
000050,48.380000,48.348000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/rgb/000050.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260518_002919/depth_m/000050.npy,0.010897485539317131,-0.04745515435934067,0.00289154052734375,0.012413347343152508,-0.0401379048658955,0.9573235511779785,-0.0005064819124527276,0.046865448355674744,0.0006645331159234047,-3.4987688064575195,-0.22651168704032898,-8.195857048034668,-4.744692750188304e-05,attitude+gyro,0.10000313073396683,19.268667221069336,2561.75830078125
