sample_id,rgb_timestamp_s,depth_timestamp_s,depth_age_s,rgb_path,depth_path,x,y,z,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,pan_comp_delta_rad,pan_comp_source,depth_min_m,depth_mean_m,depth_max_m
000020,35.212000,35.148000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000020.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000020.npy,-54.549076080322266,71.70856475830078,-1.6439170837402344,-0.1326228509594508,-0.5894931552968152,-0.7780133485794067,-0.12525704503059387,-0.19346655905246735,-2.3011786937713623,-0.22746434807777405,0.6440632939338684,-10.639444351196289,0.20943951023931956,attitude+gyro,0.10759399086236954,15.772011756896973,2517.0751953125
000021,37.392000,37.360000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000021.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000021.npy,-49.82209396362305,60.0616569519043,-1.78179931640625,-0.06675148117520426,-0.2921939767725838,-0.935065746307373,-1.8348560333251953,0.1610439121723175,-0.21868081390857697,-1.5307719707489014,0.43927910923957825,-11.107743263244629,0.0037106917381286653,attitude+gyro,0.11981847882270813,14.264183044433594,2829.80126953125
000022,37.920000,37.888000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000022.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000022.npy,-46.89950942993164,56.33937454223633,-1.7816886901855469,-0.4349932552162006,-0.22144935615658368,-1.0234934091567993,-0.3586931824684143,-0.027502937242388725,0.05898432806134224,-1.6747725009918213,0.2558836340904236,-11.071002960205078,0.002449225115776336,attitude+gyro,0.127730131149292,13.669127464294434,2895.298095703125
000023,38.284000,38.216000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000023.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000023.npy,-45.530433654785156,53.23532485961914,-1.7658309936523438,-0.33944157116840984,-0.24744875211291598,-0.9784516096115112,1.4183917045593262,0.09067326039075851,0.017222795635461807,-1.5574719905853271,0.3977963328361511,-9.67359447479248,-0.007021376475953635,attitude+gyro,0.10000145435333252,13.622732162475586,2841.8251953125
000024,38.680000,38.612000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000024.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000024.npy,-44.245201110839844,49.52739715576172,-1.7054176330566406,0.18879720322821442,-0.204821963790027,-0.9606636166572571,0.7020473480224609,0.07353214919567108,0.097831130027771,-1.650752305984497,0.6568364500999451,-10.28936767578125,-0.005283766047588547,attitude+gyro,1.747369408607483,15.832286834716797,2870.808349609375
000025,40.032000,39.964000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000025.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000025.npy,-35.07360076904297,39.46297836303711,-1.5894927978515625,0.07552103225837989,-0.06889821897464962,-0.8707176446914673,-0.6165429353713989,0.1454010009765625,-0.1298828274011612,-1.6835894584655762,0.274892121553421,-10.140836715698242,0.0002901429265737214,attitude+gyro,1.3695536851882935,15.771077156066895,2853.13720703125
000026,40.396000,40.360000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000026.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000026.npy,-31.99494171142578,37.24728012084961,-1.5896377563476562,-0.22279218360777933,-0.10474142951777468,-0.9328425526618958,-1.0583339929580688,-0.1475253403186798,-0.2220306098461151,-1.707179069519043,0.18353760242462158,-10.875343322753906,0.011711686371414788,attitude+gyro,0.13357730209827423,16.30502700805664,2843.455322265625
000027,40.792000,40.724000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000027.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000027.npy,-29.035709381103516,34.56595230102539,-1.6708412170410156,-0.4305880451167916,-0.18111086014719666,-1.03374445438385,0.5754343867301941,0.06954754143953323,-0.3999359905719757,-1.5555353164672852,-0.012048092670738697,-9.180551528930664,0.019578355303887456,attitude+gyro,1.3318670988082886,12.914470672607422,2867.9609375
000028,41.648000,41.616000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000028.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000028.npy,-24.78373146057129,27.665912628173828,-1.6739501953125,-0.3372827521511078,0.03478578879054026,-1.3626477718353271,1.0428566932678223,0.1733415126800537,0.05433207377791405,-1.6372239589691162,-0.037156324833631516,-10.146611213684082,0.0840110975843072,attitude+gyro,0.1000545546412468,12.74367904663086,2972.106201171875
000029,42.044000,42.012000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000029.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000029.npy,-23.727439880371094,24.779451370239258,-1.6602096557617188,0.10262731922646941,-0.05272907432157944,-1.1138033866882324,1.0482345819473267,-0.4575980007648468,1.07211172580719,-1.5418245792388916,0.41840240359306335,-10.247416496276855,-0.1305581879285858,attitude+gyro,0.10203782469034195,24.820980072021484,2937.968505859375
000030,42.440000,42.376000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000030.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000030.npy,-22.330461502075195,22.040863037109375,-1.6949691772460938,0.24165571574893935,-0.19211764957645697,-0.7659249305725098,0.46214771270751953,-0.30935439467430115,0.9632251262664795,-1.385804533958435,0.7219569683074951,-10.45075798034668,-0.02292475800514148,attitude+gyro,0.1000017523765564,25.178930282592773,2816.036376953125
000031,42.936000,42.868000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000031.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000031.npy,-19.53849220275879,19.00924301147461,-1.7105979919433594,0.2744916264288683,-0.26171907513472065,-0.6679297685623169,-0.5273177623748779,0.19620196521282196,-0.1765362173318863,-1.2662835121154785,0.7451409697532654,-9.951004981994629,-0.0059494791259594474,attitude+gyro,1.4900224208831787,26.745302200317383,2844.043212890625
000032,43.760000,43.696000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000032.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000032.npy,-13.787222862243652,14.501446723937988,-1.7557754516601562,-0.537566669323958,-0.16951440578182422,-0.8298336267471313,-0.6177470684051514,-0.016025474295020103,-0.04790320247411728,-1.4949469566345215,0.36412543058395386,-10.814605712890625,0.012412805019296654,attitude+gyro,1.45180082321167,21.725507736206055,2932.496826171875
000033,44.056000,43.992000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000033.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000033.npy,-12.14854621887207,12.302718162536621,-1.7963523864746094,-0.5599994677612672,-0.20755171145421533,-0.8156836628913879,0.7558500170707703,-0.37755993008613586,-0.03756135329604149,-1.430592656135559,0.4312247037887573,-9.797372817993164,0.001140096218883955,attitude+gyro,0.1000024825334549,20.476343154907227,2933.024658203125
000034,44.420000,44.388000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000034.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000034.npy,-10.624208450317383,9.247602462768555,-1.7235450744628906,-0.04987484724422164,-0.2527494177595297,-0.808824896812439,1.6756511926651,0.10807003080844879,-0.0011799385538324714,-1.468613624572754,0.7811553478240967,-10.508131980895996,0.004956783495492327,attitude+gyro,0.1287723183631897,25.03822135925293,2754.993408203125
000035,44.784000,44.716000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000035.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000035.npy,-8.855663299560547,6.036458969116211,-1.6948432922363281,0.29401481530387413,-0.13604829954563086,-0.7332733273506165,0.47489434480667114,0.6871949434280396,0.18333280086517334,-1.4322588443756104,0.8382284641265869,-10.285677909851074,-0.044310694137732545,attitude+gyro,1.6317728757858276,28.96263885498047,2854.151123046875
000036,45.180000,45.112000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000036.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000036.npy,-6.642127513885498,3.3574612140655518,-1.6650428771972656,0.28839145030459556,0.15868440159252542,-0.571088433265686,-0.40623828768730164,0.8545604944229126,0.12724032998085022,-1.2243058681488037,0.8125909566879272,-11.189224243164062,-0.026082673833461145,attitude+gyro,0.1594264954328537,32.192020416259766,2621.7392578125
000037,45.476000,45.444000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000037.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000037.npy,-4.812856197357178,1.768819808959961,-1.6596565246582031,0.21106832637765396,0.3416696066651011,-0.4806160628795624,-0.31351974606513977,0.5684768557548523,0.07923639565706253,-1.0108188390731812,0.8015546202659607,-11.453635215759277,-0.018512754909614924,attitude+gyro,0.100001260638237,22.720317840576172,2227.05419921875
000038,45.840000,45.808000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000038.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000038.npy,-3.301712989807129,0.7164376378059387,-1.6787223815917969,0.16573945601258708,0.4735921234092589,-0.40613436698913574,-0.17602458596229553,-0.12778694927692413,0.21417614817619324,-0.6844062805175781,0.7324141263961792,-11.023920059204102,-0.008180269675539848,attitude+gyro,4.262507915496826,32.5072021484375,1910.0753173828125
000039,46.632000,46.600000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000039.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000039.npy,-1.4179880619049072,-0.08836288005113602,-1.4225387573242188,0.0822619482557187,0.18347351641857787,-0.06975632905960083,-0.12365348637104034,-0.10061938315629959,0.5294573307037354,-0.14471137523651123,0.5622425675392151,-7.488443851470947,-0.006264454460143353,attitude+gyro,2.4296834468841553,16.802364349365234,2161.3740234375
000040,46.960000,46.896000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000040.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000040.npy,-0.9140093922615051,-0.16870494186878204,-0.9100685119628906,0.053842753882117865,0.17172885124497544,0.08246488869190216,-0.21366006135940552,0.1334475874900818,0.3946457803249359,0.02227097935974598,0.6558871269226074,-11.371299743652344,-0.040232170097241574,attitude+gyro,0.15489807724952698,14.822407722473145,2476.877197265625
000041,47.392000,47.324000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000041.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000041.npy,-0.5612006187438965,-0.16965627670288086,-0.5097427368164062,0.010128092801886167,0.1434761662731481,0.22304295003414154,-0.10592952370643616,-0.17071151733398438,0.3118361234664917,0.17238998413085938,0.571323573589325,-10.853912353515625,-0.030799537612800985,attitude+gyro,0.10000135004520416,14.980229377746582,1468.3388671875
000042,48.184000,48.148000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000042.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000042.npy,-0.3870105743408203,-0.10861659049987793,-0.22315216064453125,-0.023671396157566155,0.05913811013420949,0.4238295257091522,-0.028689339756965637,-0.03207189217209816,0.10395985096693039,0.33514267206192017,0.42638057470321655,-10.065174102783203,-0.02109318759108682,attitude+gyro,0.6376574635505676,20.183015823364258,316.83685302734375
000043,49.768000,49.732000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000043.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000043.npy,-0.3993525207042694,0.11826060712337494,0.084228515625,0.037788563141476134,-0.016504221133195482,0.11604354530572891,-0.00371237238869071,0.0006750746979378164,0.0005906812148168683,-0.10848306864500046,-0.3749883770942688,-9.786026000976562,7.844107504960225e-05,attitude+gyro,0.12127150595188141,17.588640213012695,324.60888671875
000044,50.032000,49.964000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/rgb/000044.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260517_003253/depth_m/000044.npy,-0.3829355537891388,0.11547297239303589,0.08203125,0.03733156313460669,-0.016644031854438766,0.1162155494093895,-0.004259143024682999,6.138494791230187e-05,-0.0002689771354198456,-0.10007967054843903,-0.3641194999217987,-9.786795616149902,3.012543916702607e-06,attitude+gyro,0.12127148360013962,17.56990623474121,324.5989074707031
